监控区域名称,监控区域编号,机组编号,机组名称,机型,是否停用,风机个体标识（43144为风力机）,自然风电场标识,省,备注,风机编号,风机设备功能位置标识
向阳风电场,1716100,WT04021,F52,GW50-750,0,4314404021,FLYGS04,甘肃,,G052,FLYGS04G052
向阳风电场,1716100,WT04022,F53,GW50-750,0,4314404022,FLYGS04,甘肃,,G053,FLYGS04G053
向阳风电场,1716100,WT04023,F54,GW50-750,0,4314404023,FLYGS04,甘肃,,G054,FLYGS04G054
向阳风电场,1716100,WT04024,F55,GW50-750,0,4314404024,FLYGS04,甘肃,,G055,FLYGS04G055
向阳风电场,1716100,WT04025,F56,GW50-750,0,4314404025,FLYGS04,甘肃,,G056,FLYGS04G056
向阳风电场,1716100,WT04026,F57,GW50-750,0,4314404026,FLYGS04,甘肃,,G057,FLYGS04G057
向阳风电场,1716100,WT04027,F58,GW50-750,0,4314404027,FLYGS04,甘肃,,G058,FLYGS04G058
向阳风电场,1716100,WT04028,F59,GW50-750,0,4314404028,FLYGS04,甘肃,,G059,FLYGS04G059
向阳风电场,1716100,WT04029,F60,GW50-750,0,4314404029,FLYGS04,甘肃,,G060,FLYGS04G060
向阳风电场,1716100,WT04030,F61,GW50-750,0,4314404030,FLYGS04,甘肃,,G061,FLYGS04G061
向阳风电场,1716100,WT04031,F62,GW50-750,0,4314404031,FLYGS04,甘肃,,G062,FLYGS04G062
向阳风电场,1716100,WT04032,F63,GW50-750,0,4314404032,FLYGS04,甘肃,,G063,FLYGS04G063
向阳风电场,1716100,WT04033,F64,GW50-750,0,4314404033,FLYGS04,甘肃,,G064,FLYGS04G064
向阳风电场,1716100,WT04034,F65,GW50-750,0,4314404034,FLYGS04,甘肃,,G065,FLYGS04G065
向阳风电场,1716100,WT04035,F66,GW50-750,0,4314404035,FLYGS04,甘肃,,G066,FLYGS04G066
向阳风电场,1716100,WT04064,F2101,EN77-1500,0,4314404064,FLYGS04,甘肃,,G067,FLYGS04G067
向阳风电场,1716100,WT04063,F2102,EN77-1500,0,4314404063,FLYGS04,甘肃,,G068,FLYGS04G068
向阳风电场,1716100,WT04062,F2103,EN77-1500,0,4314404062,FLYGS04,甘肃,,G069,FLYGS04G069
向阳风电场,1716100,WT04061,F2104,EN77-1500,0,4314404061,FLYGS04,甘肃,,G070,FLYGS04G070
向阳风电场,1716100,WT04068,F2201,EN77-1500,0,4314404068,FLYGS04,甘肃,,G071,FLYGS04G071
向阳风电场,1716100,WT04067,F2202,EN77-1500,0,4314404067,FLYGS04,甘肃,,G072,FLYGS04G072
向阳风电场,1716100,WT04066,F2203,EN77-1500,0,4314404066,FLYGS04,甘肃,,G073,FLYGS04G073
向阳风电场,1716100,WT04065,F2204,EN77-1500,0,4314404065,FLYGS04,甘肃,,G074,FLYGS04G074
向阳风电场,1716100,WT04057,F2301,EN77-1500,0,4314404057,FLYGS04,甘肃,,G075,FLYGS04G075
向阳风电场,1716100,WT04058,F2302,EN77-1500,0,4314404058,FLYGS04,甘肃,,G076,FLYGS04G076
向阳风电场,1716100,WT04059,F2303,EN77-1500,0,4314404059,FLYGS04,甘肃,,G077,FLYGS04G077
向阳风电场,1716100,WT04060,F2304,EN77-1500,0,4314404060,FLYGS04,甘肃,,G078,FLYGS04G078
向阳风电场,1716100,WT04053,F2401,EN77-1500,0,4314404053,FLYGS04,甘肃,,G079,FLYGS04G079
向阳风电场,1716100,WT04054,F2402,EN77-1500,0,4314404054,FLYGS04,甘肃,,G080,FLYGS04G080
向阳风电场,1716100,WT04055,F2403,EN77-1500,0,4314404055,FLYGS04,甘肃,,G081,FLYGS04G081
向阳风电场,1716100,WT04056,F2404,EN77-1500,0,4314404056,FLYGS04,甘肃,,G082,FLYGS04G082
向阳风电场,1716100,WT04048,F2501,EN77-1500,0,4314404048,FLYGS04,甘肃,,G083,FLYGS04G083
向阳风电场,1716100,WT04047,F2502,EN77-1500,0,4314404047,FLYGS04,甘肃,,G084,FLYGS04G084
向阳风电场,1716100,WT04046,F2503,EN77-1500,0,4314404046,FLYGS04,甘肃,,G085,FLYGS04G085
向阳风电场,1716100,WT04045,F2504,EN77-1500,0,4314404045,FLYGS04,甘肃,,G086,FLYGS04G086
向阳风电场,1716100,WT04052,F2601,EN77-1500,0,4314404052,FLYGS04,甘肃,,G087,FLYGS04G087
向阳风电场,1716100,WT04051,F2602,EN77-1500,0,4314404051,FLYGS04,甘肃,,G088,FLYGS04G088
向阳风电场,1716100,WT04050,F2603,EN77-1500,0,4314404050,FLYGS04,甘肃,,G089,FLYGS04G089
向阳风电场,1716100,WT04049,F2604,EN77-1500,0,4314404049,FLYGS04,甘肃,,G090,FLYGS04G090
向阳风电场,1716100,WT04040,F2701,EN77-1500,0,4314404040,FLYGS04,甘肃,,G091,FLYGS04G091
向阳风电场,1716100,WT04041,F2702,EN77-1500,0,4314404041,FLYGS04,甘肃,,G092,FLYGS04G092
向阳风电场,1716100,WT04042,F2703,EN77-1500,0,4314404042,FLYGS04,甘肃,,G093,FLYGS04G093
向阳风电场,1716100,WT04043,F2704,EN77-1500,0,4314404043,FLYGS04,甘肃,,G094,FLYGS04G094
向阳风电场,1716100,WT04044,F2705,EN77-1500,0,4314404044,FLYGS04,甘肃,,G095,FLYGS04G095
向阳风电场,1716100,WT04036,F2801,EN77-1500,0,4314404036,FLYGS04,甘肃,,G096,FLYGS04G096
向阳风电场,1716100,WT04037,F2802,EN77-1500,0,4314404037,FLYGS04,甘肃,,G097,FLYGS04G097
向阳风电场,1716100,WT04038,F2803,EN77-1500,0,4314404038,FLYGS04,甘肃,,G098,FLYGS04G098
向阳风电场,1716100,WT04039,F2804,EN77-1500,0,4314404039,FLYGS04,甘肃,,G099,FLYGS04G099
桥东第一风电场,1130213,WT04762,A2-01,GW82-1500,0,4314404762,FLYGS05,甘肃,,G001,FLYGS05G001
桥东第一风电场,1130213,WT04763,A2-02,GW82-1500,0,4314404763,FLYGS05,甘肃,,G002,FLYGS05G002
桥东第一风电场,1130213,WT04764,A2-03,GW82-1500,0,4314404764,FLYGS05,甘肃,,G003,FLYGS05G003
桥东第一风电场,1130213,WT04765,A2-04,GW82-1500,0,4314404765,FLYGS05,甘肃,,G004,FLYGS05G004
桥东第一风电场,1130213,WT04766,A2-05,GW82-1500,0,4314404766,FLYGS05,甘肃,,G005,FLYGS05G005
桥东第一风电场,1130213,WT04767,A2-06,GW82-1500,0,4314404767,FLYGS05,甘肃,,G006,FLYGS05G006
桥东第一风电场,1130213,WT04768,A2-07,GW82-1500,0,4314404768,FLYGS05,甘肃,,G007,FLYGS05G007
桥东第一风电场,1130213,WT04769,A2-08,GW82-1500,0,4314404769,FLYGS05,甘肃,,G008,FLYGS05G008
桥东第一风电场,1130213,WT04770,A2-09,GW82-1500,0,4314404770,FLYGS05,甘肃,,G009,FLYGS05G009
桥东第一风电场,1130213,WT04771,A2-10,GW82-1500,0,4314404771,FLYGS05,甘肃,,G010,FLYGS05G010
桥东第一风电场,1130213,WT04772,A2-11,GW82-1500,0,4314404772,FLYGS05,甘肃,,G011,FLYGS05G011
桥东第一风电场,1130213,WT04773,A2-12,GW82-1500,0,4314404773,FLYGS05,甘肃,,G012,FLYGS05G012
桥东第一风电场,1130213,WT04774,A2-13,GW82-1500,0,4314404774,FLYGS05,甘肃,,G013,FLYGS05G013
桥东第一风电场,1130213,WT04775,A2-14,GW82-1500,0,4314404775,FLYGS05,甘肃,,G014,FLYGS05G014
桥东第一风电场,1130213,WT04776,A2-15,GW82-1500,0,4314404776,FLYGS05,甘肃,,G015,FLYGS05G015
桥东第一风电场,1130213,WT04777,A2-16,GW82-1500,0,4314404777,FLYGS05,甘肃,,G016,FLYGS05G016
桥东第一风电场,1130213,WT04778,A2-17,GW82-1500,0,4314404778,FLYGS05,甘肃,,G017,FLYGS05G017
桥东第一风电场,1130213,WT04779,A3-01,GW82-1500,0,4314404779,FLYGS05,甘肃,,G018,FLYGS05G018
桥东第一风电场,1130213,WT04780,A3-02,GW82-1500,0,4314404780,FLYGS05,甘肃,,G019,FLYGS05G019
桥东第一风电场,1130213,WT04781,A3-03,GW82-1500,0,4314404781,FLYGS05,甘肃,,G020,FLYGS05G020
桥东第一风电场,1130213,WT04782,A3-04,GW82-1500,0,4314404782,FLYGS05,甘肃,,G021,FLYGS05G021
桥东第一风电场,1130213,WT04783,A3-05,GW82-1500,0,4314404783,FLYGS05,甘肃,,G022,FLYGS05G022
桥东第一风电场,1130213,WT04784,A3-06,GW82-1500,0,4314404784,FLYGS05,甘肃,,G023,FLYGS05G023
桥东第一风电场,1130213,WT04785,A3-07,GW82-1500,0,4314404785,FLYGS05,甘肃,,G024,FLYGS05G024
桥东第一风电场,1130213,WT04786,A3-08,GW82-1500,0,4314404786,FLYGS05,甘肃,,G025,FLYGS05G025
桥东第一风电场,1130213,WT04787,A3-09,GW82-1500,0,4314404787,FLYGS05,甘肃,,G026,FLYGS05G026
桥东第一风电场,1130213,WT04788,A3-10,GW82-1500,0,4314404788,FLYGS05,甘肃,,G027,FLYGS05G027
桥东第一风电场,1130213,WT04789,A3-11,GW82-1500,0,4314404789,FLYGS05,甘肃,,G028,FLYGS05G028
桥东第一风电场,1130213,WT04790,A3-12,GW82-1500,0,4314404790,FLYGS05,甘肃,,G029,FLYGS05G029
桥东第一风电场,1130213,WT04791,A3-13,GW82-1500,0,4314404791,FLYGS05,甘肃,,G030,FLYGS05G030
桥东第一风电场,1130213,WT04792,A3-14,GW82-1500,0,4314404792,FLYGS05,甘肃,,G031,FLYGS05G031
桥东第一风电场,1130213,WT04793,A3-15,GW82-1500,0,4314404793,FLYGS05,甘肃,,G032,FLYGS05G032
桥东第一风电场,1130213,WT04794,A3-16,GW82-1500,0,4314404794,FLYGS05,甘肃,,G033,FLYGS05G033
桥东第一风电场,1130213,WT06218,A4-01,GW82-1500,0,4314406218,FLYGS05,甘肃,,G034,FLYGS05G034
桥东第一风电场,1130213,WT06219,A4-02,GW82-1500,0,4314406219,FLYGS05,甘肃,,G035,FLYGS05G035
桥东第一风电场,1130213,WT06220,A4-03,GW82-1500,0,4314406220,FLYGS05,甘肃,,G036,FLYGS05G036
桥东第一风电场,1130213,WT06221,A4-04,GW82-1500,0,4314406221,FLYGS05,甘肃,,G037,FLYGS05G037
桥东第一风电场,1130213,WT06222,A4-05,GW82-1500,0,4314406222,FLYGS05,甘肃,,G038,FLYGS05G038
桥东第一风电场,1130213,WT06223,A4-06,GW82-1500,0,4314406223,FLYGS05,甘肃,,G039,FLYGS05G039
桥东第一风电场,1130213,WT06208,A4-07,GW82-1500,0,4314406208,FLYGS05,甘肃,,G040,FLYGS05G040
桥东第一风电场,1130213,WT06209,A4-08,GW82-1500,0,4314406209,FLYGS05,甘肃,,G041,FLYGS05G041
桥东第一风电场,1130213,WT06210,A4-09,GW82-1500,0,4314406210,FLYGS05,甘肃,,G042,FLYGS05G042
桥东第一风电场,1130213,WT06211,A4-10,GW82-1500,0,4314406211,FLYGS05,甘肃,,G043,FLYGS05G043
桥东第一风电场,1130213,WT06212,A4-11,GW82-1500,0,4314406212,FLYGS05,甘肃,,G044,FLYGS05G044
桥东第一风电场,1130213,WT06213,A4-12,GW82-1500,0,4314406213,FLYGS05,甘肃,,G045,FLYGS05G045
桥东第一风电场,1130213,WT06214,A4-13,GW82-1500,0,4314406214,FLYGS05,甘肃,,G046,FLYGS05G046
桥东第一风电场,1130213,WT06215,A4-14,GW82-1500,0,4314406215,FLYGS05,甘肃,,G047,FLYGS05G047
桥东第一风电场,1130213,WT06216,A4-15,GW82-1500,0,4314406216,FLYGS05,甘肃,,G048,FLYGS05G048
桥东第一风电场,1130213,WT06217,A4-16,GW82-1500,0,4314406217,FLYGS05,甘肃,,G049,FLYGS05G049
桥东第一风电场,1130213,WT06231,A5-01,GW82-1500,0,4314406231,FLYGS05,甘肃,,G050,FLYGS05G050
桥东第一风电场,1130213,WT06232,A5-02,GW82-1500,0,4314406232,FLYGS05,甘肃,,G051,FLYGS05G051
桥东第一风电场,1130213,WT06233,A5-03,GW82-1500,0,4314406233,FLYGS05,甘肃,,G052,FLYGS05G052
桥东第一风电场,1130213,WT06234,A5-04,GW82-1500,0,4314406234,FLYGS05,甘肃,,G053,FLYGS05G053
桥东第一风电场,1130213,WT06235,A5-05,GW82-1500,0,4314406235,FLYGS05,甘肃,,G054,FLYGS05G054
桥东第一风电场,1130213,WT06236,A5-06,GW82-1500,0,4314406236,FLYGS05,甘肃,,G055,FLYGS05G055
桥东第一风电场,1130213,WT06237,A5-07,GW82-1500,0,4314406237,FLYGS05,甘肃,,G056,FLYGS05G056
桥东第一风电场,1130213,WT06238,A5-08,GW82-1500,0,4314406238,FLYGS05,甘肃,,G057,FLYGS05G057
桥东第一风电场,1130213,WT06239,A5-09,GW82-1500,0,4314406239,FLYGS05,甘肃,,G058,FLYGS05G058
桥东第一风电场,1130213,WT06240,A5-10,GW82-1500,0,4314406240,FLYGS05,甘肃,,G059,FLYGS05G059
桥东第一风电场,1130213,WT06224,A5-11,GW82-1500,0,4314406224,FLYGS05,甘肃,,G060,FLYGS05G060
桥东第一风电场,1130213,WT06225,A5-12,GW82-1500,0,4314406225,FLYGS05,甘肃,,G061,FLYGS05G061
桥东第一风电场,1130213,WT06226,A5-13,GW82-1500,0,4314406226,FLYGS05,甘肃,,G062,FLYGS05G062
桥东第一风电场,1130213,WT06227,A5-14,GW82-1500,0,4314406227,FLYGS05,甘肃,,G063,FLYGS05G063
桥东第一风电场,1130213,WT06228,A5-15,GW82-1500,0,4314406228,FLYGS05,甘肃,,G064,FLYGS05G064
桥东第一风电场,1130213,WT06229,A5-16,GW82-1500,0,4314406229,FLYGS05,甘肃,,G065,FLYGS05G065
桥东第一风电场,1130213,WT06230,A5-17,GW82-1500,0,4314406230,FLYGS05,甘肃,,G066,FLYGS05G066
桥东第一风电场,1130213,WT06245,A6-01,GW82-1500,0,4314406245,FLYGS05,甘肃,,G067,FLYGS05G067
桥东第一风电场,1130213,WT06246,A6-02,GW82-1500,0,4314406246,FLYGS05,甘肃,,G068,FLYGS05G068
桥东第一风电场,1130213,WT06247,A6-03,GW82-1500,0,4314406247,FLYGS05,甘肃,,G069,FLYGS05G069
桥东第一风电场,1130213,WT06248,A6-04,GW82-1500,0,4314406248,FLYGS05,甘肃,,G070,FLYGS05G070
桥东第一风电场,1130213,WT06249,A6-05,GW82-1500,0,4314406249,FLYGS05,甘肃,,G071,FLYGS05G071
桥东第一风电场,1130213,WT06250,A6-06,GW82-1500,0,4314406250,FLYGS05,甘肃,,G072,FLYGS05G072
桥东第一风电场,1130213,WT06251,A6-07,GW82-1500,0,4314406251,FLYGS05,甘肃,,G073,FLYGS05G073
桥东第一风电场,1130213,WT06252,A6-08,GW82-1500,0,4314406252,FLYGS05,甘肃,,G074,FLYGS05G074
桥东第一风电场,1130213,WT06253,A6-09,GW82-1500,0,4314406253,FLYGS05,甘肃,,G075,FLYGS05G075
桥东第一风电场,1130213,WT06254,A6-10,GW82-1500,0,4314406254,FLYGS05,甘肃,,G076,FLYGS05G076
桥东第一风电场,1130213,WT06255,A6-11,GW82-1500,0,4314406255,FLYGS05,甘肃,,G077,FLYGS05G077
桥东第一风电场,1130213,WT06256,A6-12,GW82-1500,0,4314406256,FLYGS05,甘肃,,G078,FLYGS05G078
桥东第一风电场,1130213,WT06257,A6-13,GW82-1500,0,4314406257,FLYGS05,甘肃,,G079,FLYGS05G079
桥东第一风电场,1130213,WT06241,A6-14,GW82-1500,0,4314406241,FLYGS05,甘肃,,G080,FLYGS05G080
桥东第一风电场,1130213,WT06242,A6-15,GW82-1500,0,4314406242,FLYGS05,甘肃,,G081,FLYGS05G081
桥东第一风电场,1130213,WT06243,A6-16,GW82-1500,0,4314406243,FLYGS05,甘肃,,G082,FLYGS05G082
桥东第一风电场,1130213,WT06244,A6-17,GW82-1500,0,4314406244,FLYGS05,甘肃,,G083,FLYGS05G083
桥东第一风电场,1130213,WT06283,B1-01,GW82-1500,0,4314406283,FLYGS05,甘肃,,G084,FLYGS05G084
桥东第一风电场,1130213,WT06284,B1-02,GW82-1500,0,4314406284,FLYGS05,甘肃,,G085,FLYGS05G085
桥东第一风电场,1130213,WT06285,B1-03,GW82-1500,0,4314406285,FLYGS05,甘肃,,G086,FLYGS05G086
桥东第一风电场,1130213,WT06286,B1-04,GW82-1500,0,4314406286,FLYGS05,甘肃,,G087,FLYGS05G087
桥东第一风电场,1130213,WT06287,B1-05,GW82-1500,0,4314406287,FLYGS05,甘肃,,G088,FLYGS05G088
桥东第一风电场,1130213,WT06288,B1-06,GW82-1500,0,4314406288,FLYGS05,甘肃,,G089,FLYGS05G089
桥东第一风电场,1130213,WT06289,B1-07,GW82-1500,0,4314406289,FLYGS05,甘肃,,G090,FLYGS05G090
桥东第一风电场,1130213,WT06290,B1-08,GW82-1500,0,4314406290,FLYGS05,甘肃,,G091,FLYGS05G091
桥东第一风电场,1130213,WT06291,B1-09,GW82-1500,0,4314406291,FLYGS05,甘肃,,G092,FLYGS05G092
桥东第一风电场,1130213,WT06275,B1-10,GW82-1500,0,4314406275,FLYGS05,甘肃,,G093,FLYGS05G093
桥东第一风电场,1130213,WT06276,B1-11,GW82-1500,0,4314406276,FLYGS05,甘肃,,G094,FLYGS05G094
桥东第一风电场,1130213,WT06277,B1-12,GW82-1500,0,4314406277,FLYGS05,甘肃,,G095,FLYGS05G095
桥东第一风电场,1130213,WT06278,B1-13,GW82-1500,0,4314406278,FLYGS05,甘肃,,G096,FLYGS05G096
桥东第一风电场,1130213,WT06279,B1-14,GW82-1500,0,4314406279,FLYGS05,甘肃,,G097,FLYGS05G097
桥东第一风电场,1130213,WT06280,B1-15,GW82-1500,0,4314406280,FLYGS05,甘肃,,G098,FLYGS05G098
桥东第一风电场,1130213,WT06281,B1-16,GW82-1500,0,4314406281,FLYGS05,甘肃,,G099,FLYGS05G099
桥东第一风电场,1130213,WT06282,B1-17,GW82-1500,0,4314406282,FLYGS05,甘肃,,G100,FLYGS05G100
桥东第一风电场,1130213,WT06295,B2-01,GW82-1500,0,4314406295,FLYGS05,甘肃,,G101,FLYGS05G101
桥东第一风电场,1130213,WT06296,B2-02,GW82-1500,0,4314406296,FLYGS05,甘肃,,G102,FLYGS05G102
桥东第一风电场,1130213,WT06297,B2-03,GW82-1500,0,4314406297,FLYGS05,甘肃,,G103,FLYGS05G103
桥东第一风电场,1130213,WT06298,B2-04,GW82-1500,0,4314406298,FLYGS05,甘肃,,G104,FLYGS05G104
桥东第一风电场,1130213,WT06299,B2-05,GW82-1500,0,4314406299,FLYGS05,甘肃,,G105,FLYGS05G105
桥东第一风电场,1130213,WT06300,B2-06,GW82-1500,0,4314406300,FLYGS05,甘肃,,G106,FLYGS05G106
桥东第一风电场,1130213,WT06301,B2-07,GW82-1500,0,4314406301,FLYGS05,甘肃,,G107,FLYGS05G107
桥东第一风电场,1130213,WT06302,B2-08,GW82-1500,0,4314406302,FLYGS05,甘肃,,G108,FLYGS05G108
桥东第一风电场,1130213,WT06303,B2-09,GW82-1500,0,4314406303,FLYGS05,甘肃,,G109,FLYGS05G109
桥东第一风电场,1130213,WT06304,B2-10,GW82-1500,0,4314406304,FLYGS05,甘肃,,G110,FLYGS05G110
桥东第一风电场,1130213,WT06305,B2-11,GW82-1500,0,4314406305,FLYGS05,甘肃,,G111,FLYGS05G111
桥东第一风电场,1130213,WT06306,B2-12,GW82-1500,0,4314406306,FLYGS05,甘肃,,G112,FLYGS05G112
桥东第一风电场,1130213,WT06307,B2-13,GW82-1500,0,4314406307,FLYGS05,甘肃,,G113,FLYGS05G113
桥东第一风电场,1130213,WT06308,B2-14,GW82-1500,0,4314406308,FLYGS05,甘肃,,G114,FLYGS05G114
桥东第一风电场,1130213,WT06292,B2-15,GW82-1500,0,4314406292,FLYGS05,甘肃,,G115,FLYGS05G115
桥东第一风电场,1130213,WT06293,B2-16,GW82-1500,0,4314406293,FLYGS05,甘肃,,G116,FLYGS05G116
桥东第一风电场,1130213,WT06294,B2-17,GW82-1500,0,4314406294,FLYGS05,甘肃,,G117,FLYGS05G117
桥东第一风电场,1130213,WT06317,B3-01,GW82-1500,0,4314406317,FLYGS05,甘肃,,G118,FLYGS05G118
桥东第一风电场,1130213,WT06318,B3-02,GW82-1500,0,4314406318,FLYGS05,甘肃,,G119,FLYGS05G119
桥东第一风电场,1130213,WT06319,B3-03,GW82-1500,0,4314406319,FLYGS05,甘肃,,G120,FLYGS05G120
桥东第一风电场,1130213,WT06320,B3-04,GW82-1500,0,4314406320,FLYGS05,甘肃,,G121,FLYGS05G121
桥东第一风电场,1130213,WT06321,B3-05,GW82-1500,0,4314406321,FLYGS05,甘肃,,G122,FLYGS05G122
桥东第一风电场,1130213,WT06322,B3-06,GW82-1500,0,4314406322,FLYGS05,甘肃,,G123,FLYGS05G123
桥东第一风电场,1130213,WT06323,B3-07,GW82-1500,0,4314406323,FLYGS05,甘肃,,G124,FLYGS05G124
桥东第一风电场,1130213,WT06324,B3-08,GW82-1500,0,4314406324,FLYGS05,甘肃,,G125,FLYGS05G125
桥东第一风电场,1130213,WT06325,B3-09,GW82-1500,0,4314406325,FLYGS05,甘肃,,G126,FLYGS05G126
桥东第一风电场,1130213,WT06326,B3-10,GW82-1500,0,4314406326,FLYGS05,甘肃,,G127,FLYGS05G127
桥东第一风电场,1130213,WT06309,B3-11,GW82-1500,0,4314406309,FLYGS05,甘肃,,G128,FLYGS05G128
桥东第一风电场,1130213,WT06310,B3-12,GW82-1500,0,4314406310,FLYGS05,甘肃,,G129,FLYGS05G129
桥东第一风电场,1130213,WT06311,B3-13,GW82-1500,0,4314406311,FLYGS05,甘肃,,G130,FLYGS05G130
桥东第一风电场,1130213,WT06312,B3-14,GW82-1500,0,4314406312,FLYGS05,甘肃,,G131,FLYGS05G131
桥东第一风电场,1130213,WT06313,B3-15,GW82-1500,0,4314406313,FLYGS05,甘肃,,G132,FLYGS05G132
桥东第一风电场,1130213,WT06314,B3-16,GW82-1500,0,4314406314,FLYGS05,甘肃,,G133,FLYGS05G133
桥东第一风电场,1130213,WT06315,B3-17,GW82-1500,0,4314406315,FLYGS05,甘肃,,G134,FLYGS05G134
桥东第一风电场,1130213,WT06316,B3-18,GW82-1500,0,4314406316,FLYGS05,甘肃,,G135,FLYGS05G135
桥东第一风电场,1130213,WT06327,B4-01,GW82-1500,0,4314406327,FLYGS05,甘肃,,G136,FLYGS05G136
桥东第一风电场,1130213,WT06328,B4-02,GW82-1500,0,4314406328,FLYGS05,甘肃,,G137,FLYGS05G137
桥东第一风电场,1130213,WT06329,B4-03,GW82-1500,0,4314406329,FLYGS05,甘肃,,G138,FLYGS05G138
桥东第一风电场,1130213,WT06330,B4-04,GW82-1500,0,4314406330,FLYGS05,甘肃,,G139,FLYGS05G139
桥东第一风电场,1130213,WT06331,B4-05,GW82-1500,0,4314406331,FLYGS05,甘肃,,G140,FLYGS05G140
桥东第一风电场,1130213,WT06332,B4-06,GW82-1500,0,4314406332,FLYGS05,甘肃,,G141,FLYGS05G141
桥东第一风电场,1130213,WT06333,B4-07,GW82-1500,0,4314406333,FLYGS05,甘肃,,G142,FLYGS05G142
桥东第一风电场,1130213,WT06334,B4-08,GW82-1500,0,4314406334,FLYGS05,甘肃,,G143,FLYGS05G143
桥东第一风电场,1130213,WT06335,B4-09,GW82-1500,0,4314406335,FLYGS05,甘肃,,G144,FLYGS05G144
桥东第一风电场,1130213,WT06336,B4-10,GW82-1500,0,4314406336,FLYGS05,甘肃,,G145,FLYGS05G145
桥东第一风电场,1130213,WT06337,B4-11,GW82-1500,0,4314406337,FLYGS05,甘肃,,G146,FLYGS05G146
桥东第一风电场,1130213,WT06338,B4-12,GW82-1500,0,4314406338,FLYGS05,甘肃,,G147,FLYGS05G147
桥东第一风电场,1130213,WT06339,B4-13,GW82-1500,0,4314406339,FLYGS05,甘肃,,G148,FLYGS05G148
桥东第一风电场,1130213,WT06340,B4-14,GW82-1500,0,4314406340,FLYGS05,甘肃,,G149,FLYGS05G149
桥东第一风电场,1130213,WT06341,B4-15,GW82-1500,0,4314406341,FLYGS05,甘肃,,G150,FLYGS05G150
桥东第一风电场,1130213,WT06258,B5-01,GW82-1500,0,4314406258,FLYGS05,甘肃,,G151,FLYGS05G151
桥东第一风电场,1130213,WT06259,B5-02,GW82-1500,0,4314406259,FLYGS05,甘肃,,G152,FLYGS05G152
桥东第一风电场,1130213,WT06260,B5-03,GW82-1500,0,4314406260,FLYGS05,甘肃,,G153,FLYGS05G153
桥东第一风电场,1130213,WT06261,B5-04,GW82-1500,0,4314406261,FLYGS05,甘肃,,G154,FLYGS05G154
桥东第一风电场,1130213,WT06262,B5-05,GW82-1500,0,4314406262,FLYGS05,甘肃,,G155,FLYGS05G155
桥东第一风电场,1130213,WT06263,B5-06,GW82-1500,0,4314406263,FLYGS05,甘肃,,G156,FLYGS05G156
桥东第一风电场,1130213,WT06264,B5-07,GW82-1500,0,4314406264,FLYGS05,甘肃,,G157,FLYGS05G157
桥东第一风电场,1130213,WT06265,B5-08,GW82-1500,0,4314406265,FLYGS05,甘肃,,G158,FLYGS05G158
桥东第一风电场,1130213,WT06266,B5-09,GW82-1500,0,4314406266,FLYGS05,甘肃,,G159,FLYGS05G159
桥东第一风电场,1130213,WT06267,B5-10,GW82-1500,0,4314406267,FLYGS05,甘肃,,G160,FLYGS05G160
桥东第一风电场,1130213,WT06268,B5-11,GW82-1500,0,4314406268,FLYGS05,甘肃,,G161,FLYGS05G161
桥东第一风电场,1130213,WT06269,B5-12,GW82-1500,0,4314406269,FLYGS05,甘肃,,G162,FLYGS05G162
桥东第一风电场,1130213,WT06270,B5-13,GW82-1500,0,4314406270,FLYGS05,甘肃,,G163,FLYGS05G163
桥东第一风电场,1130213,WT06271,B5-14,GW82-1500,0,4314406271,FLYGS05,甘肃,,G164,FLYGS05G164
桥东第一风电场,1130213,WT06272,B5-15,GW82-1500,0,4314406272,FLYGS05,甘肃,,G165,FLYGS05G165
桥东第一风电场,1130213,WT06273,B5-16,GW82-1500,0,4314406273,FLYGS05,甘肃,,G166,FLYGS05G166
桥东第一风电场,1130213,WT06274,B5-17,GW82-1500,0,4314406274,FLYGS05,甘肃,,G167,FLYGS05G167
桥东第一风电场,1130213,WT06346,G1-01,GW82-1500,0,4314406346,FLYGS05,甘肃,,G168,FLYGS05G168
桥东第一风电场,1130213,WT06347,G1-02,GW82-1500,0,4314406347,FLYGS05,甘肃,,G169,FLYGS05G169
桥东第一风电场,1130213,WT06348,G1-03,GW82-1500,0,4314406348,FLYGS05,甘肃,,G170,FLYGS05G170
桥东第一风电场,1130213,WT06349,G1-04,GW82-1500,0,4314406349,FLYGS05,甘肃,,G171,FLYGS05G171
桥东第一风电场,1130213,WT06350,G1-05,GW82-1500,0,4314406350,FLYGS05,甘肃,,G172,FLYGS05G172
桥东第一风电场,1130213,WT06351,G1-06,GW82-1500,0,4314406351,FLYGS05,甘肃,,G173,FLYGS05G173
桥东第一风电场,1130213,WT06352,G1-07,GW82-1500,0,4314406352,FLYGS05,甘肃,,G174,FLYGS05G174
桥东第一风电场,1130213,WT06353,G1-08,GW82-1500,0,4314406353,FLYGS05,甘肃,,G175,FLYGS05G175
桥东第一风电场,1130213,WT06354,G1-09,GW82-1500,0,4314406354,FLYGS05,甘肃,,G176,FLYGS05G176
桥东第一风电场,1130213,WT06355,G1-10,GW82-1500,0,4314406355,FLYGS05,甘肃,,G177,FLYGS05G177
桥东第一风电场,1130213,WT06356,G1-11,GW82-1500,0,4314406356,FLYGS05,甘肃,,G178,FLYGS05G178
桥东第一风电场,1130213,WT06357,G1-12,GW82-1500,0,4314406357,FLYGS05,甘肃,,G179,FLYGS05G179
